Prefix               Next Hop             Interface
171.67.132.0/22      172.20.4.1           TenGigabitEthernet1/3.2
171.67.136.0/23      172.20.4.1           TenGigabitEthernet1/3.2
171.67.138.0/24      172.20.4.1           TenGigabitEthernet1/3.2
171.67.139.0/24      172.20.4.1           TenGigabitEthernet1/3.2
171.67.140.0/23      172.20.4.1           TenGigabitEthernet1/3.2
171.67.142.0/24      172.20.4.1           TenGigabitEthernet1/3.2
171.67.143.0/25      172.20.4.1           TenGigabitEthernet1/3.2
171.67.143.128/25    172.20.4.1           TenGigabitEthernet1/3.2
171.67.144.0/23      172.20.4.161         TenGigabitEthernet1/3.2
171.67.146.0/23      172.20.4.1           TenGigabitEthernet1/3.2
171.67.148.0/22      172.20.4.161         TenGigabitEthernet1/3.2
171.67.193.0/24      172.20.4.1           TenGigabitEthernet1/3.2
171.67.194.0/26      172.20.4.1           TenGigabitEthernet1/3.2
171.67.194.64/26     172.20.4.1           TenGigabitEthernet1/3.2
171.67.195.128/26    172.20.4.1           TenGigabitEthernet1/3.2
171.67.195.192/27    172.20.4.1           TenGigabitEthernet1/3.2
171.67.195.224/27    172.20.4.1           TenGigabitEthernet1/3.2
171.67.197.0/26      172.20.4.161         TenGigabitEthernet1/3.2
171.67.197.128/28    172.20.4.161         TenGigabitEthernet1/3.2
171.67.197.144/28    172.20.4.161         TenGigabitEthernet1/3.2
171.67.197.160/29    172.20.4.161         TenGigabitEthernet1/3.2
171.67.197.176/28    172.20.4.161         TenGigabitEthernet1/3.2
171.67.197.192/27    172.20.4.161         TenGigabitEthernet1/3.2
171.67.197.224/27    172.20.4.161         TenGigabitEthernet1/3.2
171.67.199.0/24      172.20.4.161         TenGigabitEthernet1/3.2
171.67.200.0/26      172.20.4.1           TenGigabitEthernet1/3.2
171.67.200.64/26     172.20.4.1           TenGigabitEthernet1/3.2
171.67.200.128/25    172.20.4.1           TenGigabitEthernet1/3.2
171.67.202.0/24      172.20.4.1           TenGigabitEthernet1/3.2
171.67.203.0/24      172.20.4.1           TenGigabitEthernet1/3.2
171.67.204.0/24      172.20.4.1           TenGigabitEthernet1/3.2
171.67.208.0/24      172.20.4.1           TenGigabitEthernet1/3.2
171.67.209.0/24      172.20.4.1           TenGigabitEthernet1/3.2
171.67.211.0/24      172.20.4.1           TenGigabitEthernet1/3.2
171.67.212.0/25      172.20.4.1           TenGigabitEthernet1/3.2
171.67.213.0/24      172.20.4.1           TenGigabitEthernet1/3.2
171.67.214.0/27      172.20.4.1           TenGigabitEthernet1/3.2
171.67.214.32/29     172.20.4.1           TenGigabitEthernet1/3.2
171.67.214.40/29     172.20.4.1           TenGigabitEthernet1/3.2
171.67.214.48/29     172.20.4.1           TenGigabitEthernet1/3.2
171.67.214.56/29     172.20.4.1           TenGigabitEthernet1/3.2
171.67.214.64/27     172.20.4.1           TenGigabitEthernet1/3.2
171.67.214.128/27    172.20.4.1           TenGigabitEthernet1/3.2
171.67.214.160/27    172.20.4.1           TenGigabitEthernet1/3.2
171.67.215.0/27      172.20.4.1           TenGigabitEthernet1/3.2
171.67.215.32/27     172.20.4.1           TenGigabitEthernet1/3.2
171.67.215.64/27     172.20.4.1           TenGigabitEthernet1/3.2
171.67.215.144/28    172.20.4.1           TenGigabitEthernet1/3.2
171.67.215.160/27    172.20.4.1           TenGigabitEthernet1/3.2
171.67.215.192/26    172.20.4.1           TenGigabitEthernet1/3.2
171.67.216.0/27      172.20.4.1           TenGigabitEthernet1/3.2
171.67.216.32/28     172.20.4.1           TenGigabitEthernet1/3.2
171.67.216.48/29     172.20.4.1           TenGigabitEthernet1/3.2
171.67.216.56/29     172.20.4.1           TenGigabitEthernet1/3.2
171.67.216.64/26     172.20.4.1           TenGigabitEthernet1/3.2
171.67.216.128/28    172.20.4.1           TenGigabitEthernet1/3.2
171.67.216.144/29    172.20.4.1           TenGigabitEthernet1/3.2
171.67.216.152/29    172.20.4.1           TenGigabitEthernet1/3.2
171.67.216.160/27    172.20.4.1           TenGigabitEthernet1/3.2
171.67.216.192/27    172.20.4.1           TenGigabitEthernet1/3.2
171.67.216.224/29    172.20.4.1           TenGigabitEthernet1/3.2
171.67.216.232/29    172.20.4.1           TenGigabitEthernet1/3.2
171.67.216.240/28    172.20.4.1           TenGigabitEthernet1/3.2
171.67.217.0/28      172.20.4.1           TenGigabitEthernet1/3.2
171.67.217.16/28     172.20.4.1           TenGigabitEthernet1/3.2
171.67.217.32/28     172.20.4.1           TenGigabitEthernet1/3.2
171.67.217.48/28     172.20.4.1           TenGigabitEthernet1/3.2
171.67.217.64/28     172.20.4.1           TenGigabitEthernet1/3.2
171.67.217.80/28     172.20.4.1           TenGigabitEthernet1/3.2
171.67.217.96/29     172.20.4.1           TenGigabitEthernet1/3.2
171.67.217.112/28    172.20.4.1           TenGigabitEthernet1/3.2
171.67.217.128/25    172.20.4.1           TenGigabitEthernet1/3.2
171.67.218.0/28      172.20.4.1           TenGigabitEthernet1/3.2
171.67.218.16/28     172.20.4.1           TenGigabitEthernet1/3.2
171.67.218.32/28     172.20.4.1           TenGigabitEthernet1/3.2
171.67.218.48/29     172.20.4.1           TenGigabitEthernet1/3.2
171.67.218.56/29     172.20.4.1           TenGigabitEthernet1/3.2
171.67.218.64/26     172.20.4.1           TenGigabitEthernet1/3.2
171.67.218.128/27    172.20.4.1           TenGigabitEthernet1/3.2
171.67.218.160/28    172.20.4.1           TenGigabitEthernet1/3.2
171.67.218.176/28    172.20.4.1           TenGigabitEthernet1/3.2
171.67.218.192/27    172.20.4.1           TenGigabitEthernet1/3.2
171.67.218.224/27    172.20.4.1           TenGigabitEthernet1/3.2
171.67.219.0/28      172.20.4.1           TenGigabitEthernet1/3.2
171.67.219.32/27     172.20.4.1           TenGigabitEthernet1/3.2
171.67.219.64/27     172.20.4.1           TenGigabitEthernet1/3.2
171.67.219.96/28     172.20.4.1           TenGigabitEthernet1/3.2
171.67.219.112/28    172.20.4.1           TenGigabitEthernet1/3.2
171.67.219.128/26    172.20.4.1           TenGigabitEthernet1/3.2
171.67.219.192/27    172.20.4.1           TenGigabitEthernet1/3.2
171.67.219.224/28    172.20.4.1           TenGigabitEthernet1/3.2
171.67.219.240/28    172.20.4.1           TenGigabitEthernet1/3.2
171.67.220.0/25      172.20.4.161         TenGigabitEthernet1/3.2
171.67.220.128/26    172.20.4.161         TenGigabitEthernet1/3.2
171.67.221.0/27      172.20.4.161         TenGigabitEthernet1/3.2
171.67.221.32/28     172.20.4.161         TenGigabitEthernet1/3.2
171.67.221.64/26     172.20.4.161         TenGigabitEthernet1/3.2
171.67.221.128/26    172.20.4.161         TenGigabitEthernet1/3.2
171.67.222.0/26      172.20.4.1           TenGigabitEthernet1/3.2
171.67.222.64/27     172.20.4.1           TenGigabitEthernet1/3.2
171.67.222.128/27    172.20.4.1           TenGigabitEthernet1/3.2
171.67.222.192/27    172.20.4.1           TenGigabitEthernet1/3.2
171.67.222.224/27    172.20.4.1           TenGigabitEthernet1/3.2
171.67.223.0/27      172.20.4.1           TenGigabitEthernet1/3.2
171.67.223.32/27     172.20.4.1           TenGigabitEthernet1/3.2
171.67.223.64/26     172.20.4.1           TenGigabitEthernet1/3.2
171.67.223.128/26    172.20.4.1           TenGigabitEthernet1/3.2
171.67.223.192/26    172.20.4.1           TenGigabitEthernet1/3.2
171.67.224.0/28      172.20.4.1           TenGigabitEthernet1/3.2
171.67.224.16/30     172.20.4.1           TenGigabitEthernet1/3.2
171.67.224.32/27     172.20.4.1           TenGigabitEthernet1/3.2
171.67.224.64/26     172.20.4.1           TenGigabitEthernet1/3.2
171.67.224.128/25    172.20.4.1           TenGigabitEthernet1/3.2
171.67.225.0/26      172.20.4.1           TenGigabitEthernet1/3.2
171.67.225.64/26     172.20.4.1           TenGigabitEthernet1/3.2
171.67.225.128/26    172.20.4.1           TenGigabitEthernet1/3.2
171.67.225.192/26    172.20.4.1           TenGigabitEthernet1/3.2
171.67.226.0/26      172.20.4.161         TenGigabitEthernet1/3.2
171.67.226.64/28     172.20.4.161         TenGigabitEthernet1/3.2
171.67.226.80/28     172.20.4.161         TenGigabitEthernet1/3.2
171.67.226.96/27     172.20.4.161         TenGigabitEthernet1/3.2
171.67.226.128/28    172.20.4.161         TenGigabitEthernet1/3.2
171.67.226.144/28    172.20.4.161         TenGigabitEthernet1/3.2
171.67.226.160/27    172.20.4.161         TenGigabitEthernet1/3.2
171.67.226.192/28    172.20.4.161         TenGigabitEthernet1/3.2
171.67.227.0/25      172.20.4.161         TenGigabitEthernet1/3.2
171.67.227.128/25    172.20.4.161         TenGigabitEthernet1/3.2
171.67.228.0/25      172.20.4.1           TenGigabitEthernet1/3.2
171.67.228.128/26    172.20.4.1           TenGigabitEthernet1/3.2
171.67.228.192/26    172.20.4.1           TenGigabitEthernet1/3.2
171.67.229.0/26      172.20.4.1           TenGigabitEthernet1/3.2
171.67.229.64/27     172.20.4.1           TenGigabitEthernet1/3.2
171.67.229.96/28     172.20.4.1           TenGigabitEthernet1/3.2
171.67.229.112/28    172.20.4.1           TenGigabitEthernet1/3.2
171.67.229.128/27    172.20.4.1           TenGigabitEthernet1/3.2
171.67.229.192/27    172.20.4.1           TenGigabitEthernet1/3.2
171.67.229.224/27    172.20.4.1           TenGigabitEthernet1/3.2
171.67.230.0/26      172.20.4.1           TenGigabitEthernet1/3.2
171.67.230.64/26     172.20.4.1           TenGigabitEthernet1/3.2
171.67.230.128/26    172.20.4.1           TenGigabitEthernet1/3.2
171.67.230.192/28    172.20.4.1           TenGigabitEthernet1/3.2
171.67.230.224/27    172.20.4.1           TenGigabitEthernet1/3.2
171.67.231.0/26      172.20.4.1           TenGigabitEthernet1/3.2
171.67.231.64/26     172.20.4.1           TenGigabitEthernet1/3.2
171.67.231.128/25    attached             Vlan292
171.67.231.128/32    receive              Vlan292
171.67.231.129/32    receive              
171.67.231.130/32    receive              Vlan292
171.67.231.131/32    attached             Vlan292
171.67.231.255/32    receive              Vlan292
171.67.232.0/25      172.20.4.161         TenGigabitEthernet1/3.2
171.67.232.192/26    172.20.4.161         TenGigabitEthernet1/3.2
171.67.234.0/24      attached             Null0
171.67.234.0/25      attached             Vlan374
171.67.234.0/32      receive              Vlan374
171.67.234.1/32      receive              
171.67.234.2/32      receive              Vlan374
171.67.234.3/32      attached             Vlan374
171.67.234.127/32    receive              Vlan374
171.67.234.128/26    attached             Vlan374
171.67.234.128/32    receive              Vlan374
171.67.234.129/32    receive              
171.67.234.130/32    receive              Vlan374
171.67.234.131/32    attached             Vlan374
171.67.234.191/32    receive              Vlan374
172.16.0.0/12        172.20.4.1           TenGigabitEthernet1/3.2
172.16.64.0/18       172.20.4.1           TenGigabitEthernet1/3.2
172.16.128.0/18      172.20.4.1           TenGigabitEthernet1/3.2
172.20.0.4/32        172.20.4.1           TenGigabitEthernet1/3.2
172.20.0.5/32        172.20.4.1           TenGigabitEthernet1/3.2
172.20.0.6/32        172.20.4.1           TenGigabitEthernet1/3.2
172.20.0.7/32        172.20.4.1           TenGigabitEthernet1/3.2
172.20.0.8/32        receive              Loopback1
172.20.0.10/32       172.20.4.161         TenGigabitEthernet1/3.2
172.20.0.11/32       172.20.4.162         TenGigabitEthernet1/3.2
172.20.0.12/32       172.20.4.1           TenGigabitEthernet1/3.2
172.20.0.13/32       172.20.4.1           TenGigabitEthernet1/3.2
172.20.0.14/32       172.20.4.1           TenGigabitEthernet1/3.2
172.20.0.15/32       172.20.4.1           TenGigabitEthernet1/3.2
172.20.0.18/32       172.20.4.1           TenGigabitEthernet1/3.2
172.20.0.19/32       172.20.4.1           TenGigabitEthernet1/3.2
172.20.0.65/32       172.20.4.1           TenGigabitEthernet1/3.2
172.20.0.66/32       172.20.4.1           TenGigabitEthernet1/3.2
172.20.0.67/32       172.20.4.1           TenGigabitEthernet1/3.2
172.20.0.75/32       172.20.4.1           TenGigabitEthernet1/3.2
172.20.0.97/32       172.20.4.1           TenGigabitEthernet1/3.2
172.20.0.98/32       172.20.4.1           TenGigabitEthernet1/3.2
172.20.0.99/32       172.20.4.1           TenGigabitEthernet1/3.2
172.20.0.129/32      receive              Loopback2
172.20.0.131/32      172.20.10.131        Vlan10
172.20.0.161/32      172.20.4.161         TenGigabitEthernet1/3.2
172.20.0.162/32      172.20.4.162         TenGigabitEthernet1/3.2
172.20.0.163/32      172.20.4.161         TenGigabitEthernet1/3.2
172.20.0.171/32      172.20.4.1           TenGigabitEthernet1/3.2
172.20.0.193/32      172.20.4.1           TenGigabitEthernet1/3.2
172.20.0.194/32      172.20.4.1           TenGigabitEthernet1/3.2
172.20.0.195/32      172.20.4.1           TenGigabitEthernet1/3.2
172.20.0.196/32      172.20.4.1           TenGigabitEthernet1/3.2
172.20.0.203/32      172.20.4.1           TenGigabitEthernet1/3.2
172.20.0.225/32      172.20.4.1           TenGigabitEthernet1/3.2
172.20.0.226/32      172.20.4.1           TenGigabitEthernet1/3.2
172.20.0.227/32      172.20.4.1           TenGigabitEthernet1/3.2
172.20.0.235/32      172.20.4.1           TenGigabitEthernet1/3.2
172.20.1.33/32       172.20.4.1           TenGigabitEthernet1/3.2
172.20.1.34/32       172.20.4.1           TenGigabitEthernet1/3.2
172.20.1.35/32       172.20.4.1           TenGigabitEthernet1/3.2
172.20.1.38/32       172.20.4.1           TenGigabitEthernet1/3.2
172.20.1.60/32       172.20.4.1           TenGigabitEthernet1/3.2
172.20.4.0/23        attached             TenGigabitEthernet1/3.2
172.20.4.0/32        receive              TenGigabitEthernet1/3.2
172.20.4.1/32        attached             TenGigabitEthernet1/3.2
172.20.4.2/32        attached             TenGigabitEthernet1/3.2
172.20.4.11/32       attached             TenGigabitEthernet1/3.2
172.20.4.26/32       attached             TenGigabitEthernet1/3.2
172.20.4.28/32       attached             TenGigabitEthernet1/3.2
172.20.4.29/32       attached             TenGigabitEthernet1/3.2
172.20.4.33/32       attached             TenGigabitEthernet1/3.2
172.20.4.34/32       attached             TenGigabitEthernet1/3.2
172.20.4.65/32       attached             TenGigabitEthernet1/3.2
172.20.4.66/32       attached             TenGigabitEthernet1/3.2
172.20.4.129/32      receive              TenGigabitEthernet1/3.2
172.20.4.130/32      attached             TenGigabitEthernet1/3.2
172.20.4.161/32      attached             TenGigabitEthernet1/3.2
172.20.4.162/32      attached             TenGigabitEthernet1/3.2
172.20.4.193/32      attached             TenGigabitEthernet1/3.2
172.20.4.225/32      attached             TenGigabitEthernet1/3.2
172.20.4.226/32      attached             TenGigabitEthernet1/3.2
172.20.5.1/32        attached             TenGigabitEthernet1/3.2
172.20.5.2/32        attached             TenGigabitEthernet1/3.2
172.20.5.33/32       attached             TenGigabitEthernet1/3.2
172.20.5.34/32       attached             TenGigabitEthernet1/3.2
172.20.5.225/32      attached             TenGigabitEthernet1/3.2
172.20.5.226/32      attached             TenGigabitEthernet1/3.2
172.20.5.255/32      receive              TenGigabitEthernet1/3.2
172.20.6.0/23        attached             TenGigabitEthernet7/1.3
172.20.6.0/32        receive              TenGigabitEthernet7/1.3
172.20.6.1/32        attached             TenGigabitEthernet7/1.3
172.20.6.5/32        attached             TenGigabitEthernet7/1.3
172.20.6.11/32       attached             TenGigabitEthernet7/1.3
172.20.6.26/32       attached             TenGigabitEthernet7/1.3
172.20.6.27/32       attached             TenGigabitEthernet7/1.3
172.20.6.28/32       attached             TenGigabitEthernet7/1.3
172.20.6.29/32       attached             TenGigabitEthernet7/1.3
172.20.6.33/32       attached             TenGigabitEthernet7/1.3
172.20.6.65/32       attached             TenGigabitEthernet7/1.3
172.20.6.66/32       attached             TenGigabitEthernet7/1.3
172.20.6.75/32       attached             TenGigabitEthernet7/1.3
172.20.6.97/32       attached             TenGigabitEthernet7/1.3
172.20.6.98/32       attached             TenGigabitEthernet7/1.3
172.20.6.129/32      receive              TenGigabitEthernet7/1.3
172.20.6.161/32      attached             TenGigabitEthernet7/1.3
172.20.6.162/32      attached             TenGigabitEthernet7/1.3
172.20.6.171/32      attached             TenGigabitEthernet7/1.3
172.20.6.193/32      attached             TenGigabitEthernet7/1.3
172.20.6.194/32      attached             TenGigabitEthernet7/1.3
172.20.6.203/32      attached             TenGigabitEthernet7/1.3
172.20.6.225/32      attached             TenGigabitEthernet7/1.3
172.20.6.226/32      attached             TenGigabitEthernet7/1.3
172.20.6.235/32      attached             TenGigabitEthernet7/1.3
172.20.7.33/32       attached             TenGigabitEthernet7/1.3
172.20.7.34/32       attached             TenGigabitEthernet7/1.3
172.20.7.225/32      attached             TenGigabitEthernet7/1.3
172.20.7.226/32      attached             TenGigabitEthernet7/1.3
172.20.7.235/32      attached             TenGigabitEthernet7/1.3
172.20.7.255/32      receive              TenGigabitEthernet7/1.3
172.20.10.64/27      172.20.4.1           TenGigabitEthernet1/3.2
172.20.10.96/27      172.20.4.1           TenGigabitEthernet1/3.2
172.20.10.128/27     attached             Vlan10
172.20.10.128/32     receive              Vlan10
172.20.10.129/32     receive              Vlan10
172.20.10.130/32     attached             Vlan10
172.20.10.131/32     attached             Vlan10
172.20.10.132/32     attached             Vlan10
172.20.10.133/32     attached             Vlan10
172.20.10.159/32     receive              Vlan10
172.20.10.160/27     172.20.4.161         TenGigabitEthernet1/3.2
172.20.10.192/27     172.20.4.1           TenGigabitEthernet1/3.2
172.20.10.224/27     172.20.4.1           TenGigabitEthernet1/3.2
172.20.11.32/27      172.20.4.1           TenGigabitEthernet1/3.2
172.20.87.0/28       172.20.4.1           TenGigabitEthernet1/3.2
172.20.156.0/22      172.20.4.161         TenGigabitEthernet1/3.2
172.20.186.0/25      172.20.4.161         TenGigabitEthernet1/3.2
172.20.187.128/25    172.20.4.161         TenGigabitEthernet1/3.2
172.20.192.0/21      172.20.4.1           TenGigabitEthernet1/3.2
172.20.198.64/26     172.20.4.1           TenGigabitEthernet1/3.2
172.20.200.0/21      172.20.4.1           TenGigabitEthernet1/3.2
172.20.204.0/25      172.20.4.1           TenGigabitEthernet1/3.2
172.20.204.128/25    172.20.4.1           TenGigabitEthernet1/3.2
172.20.208.0/28      172.20.4.1           TenGigabitEthernet1/3.2
172.20.208.16/28     172.20.4.1           TenGigabitEthernet1/3.2
172.20.208.32/28     172.20.4.1           TenGigabitEthernet1/3.2
172.20.208.96/27     172.20.4.1           TenGigabitEthernet1/3.2
172.20.215.80/28     172.20.4.1           TenGigabitEthernet1/3.2
172.20.215.96/28     172.20.4.1           TenGigabitEthernet1/3.2
172.20.215.112/28    172.20.4.1           TenGigabitEthernet1/3.2
172.20.215.128/28    172.20.4.1           TenGigabitEthernet1/3.2
172.20.215.144/28    172.20.4.1           TenGigabitEthernet1/3.2
172.20.215.160/28    172.20.4.1           TenGigabitEthernet1/3.2
172.20.215.176/28    172.20.4.1           TenGigabitEthernet1/3.2
172.20.215.192/27    172.20.4.1           TenGigabitEthernet1/3.2
172.20.215.224/28    172.20.4.1           TenGigabitEthernet1/3.2
172.24.0.0/14        172.20.4.1           TenGigabitEthernet1/3.2
172.24.2.0/26        172.20.4.1           TenGigabitEthernet1/3.2
172.24.2.128/27      172.20.4.1           TenGigabitEthernet1/3.2
172.24.7.0/27        172.20.4.1           TenGigabitEthernet1/3.2
172.24.7.64/27       172.20.4.1           TenGigabitEthernet1/3.2
172.24.7.96/27       172.20.4.1           TenGigabitEthernet1/3.2
172.24.7.128/26      172.20.4.1           TenGigabitEthernet1/3.2
172.24.8.0/24        172.20.4.1           TenGigabitEthernet1/3.2
172.24.10.0/23       172.20.4.1           TenGigabitEthernet1/3.2
172.24.12.0/25       172.20.4.1           TenGigabitEthernet1/3.2
172.24.14.0/24       172.20.4.1           TenGigabitEthernet1/3.2
172.24.16.0/25       172.20.4.1           TenGigabitEthernet1/3.2
172.24.16.128/25     172.20.4.1           TenGigabitEthernet1/3.2
172.24.17.0/27       172.20.4.1           TenGigabitEthernet1/3.2
172.24.17.64/27      172.20.4.1           TenGigabitEthernet1/3.2
172.24.17.240/28     172.20.4.1           TenGigabitEthernet1/3.2
172.24.18.0/24       172.20.4.1           TenGigabitEthernet1/3.2
172.24.20.0/23       172.20.4.1           TenGigabitEthernet1/3.2
172.24.22.0/24       172.20.4.1           TenGigabitEthernet1/3.2
172.24.24.0/24       172.20.4.1           TenGigabitEthernet1/3.2
172.24.25.0/24       172.20.4.1           TenGigabitEthernet1/3.2
172.24.26.0/24       172.20.4.1           TenGigabitEthernet1/3.2
172.24.27.0/24       172.20.4.1           TenGigabitEthernet1/3.2
172.24.28.0/24       172.20.4.161         TenGigabitEthernet1/3.2
172.24.29.0/24       172.20.4.161         TenGigabitEthernet1/3.2
172.24.30.0/24       172.20.4.161         TenGigabitEthernet1/3.2
172.24.31.0/25       172.20.4.161         TenGigabitEthernet1/3.2
172.24.32.0/24       172.20.4.1           TenGigabitEthernet1/3.2
172.24.33.0/24       172.20.4.1           TenGigabitEthernet1/3.2
172.24.34.0/24       172.20.4.1           TenGigabitEthernet1/3.2
172.24.35.0/24       172.20.4.1           TenGigabitEthernet1/3.2
172.24.36.0/24       172.20.4.1           TenGigabitEthernet1/3.2
172.24.38.0/24       172.20.4.1           TenGigabitEthernet1/3.2
172.24.39.0/24       172.20.4.1           TenGigabitEthernet1/3.2
172.24.40.0/24       172.20.4.1           TenGigabitEthernet1/3.2
172.24.42.0/24       172.20.4.1           TenGigabitEthernet1/3.2
172.24.43.0/24       172.20.4.1           TenGigabitEthernet1/3.2
172.24.44.0/24       172.20.4.1           TenGigabitEthernet1/3.2
172.24.45.0/24       172.20.4.1           TenGigabitEthernet1/3.2
172.24.47.0/25       172.20.4.1           TenGigabitEthernet1/3.2
172.24.48.0/24       172.20.4.1           TenGigabitEthernet1/3.2
172.24.49.0/24       172.20.4.1           TenGigabitEthernet1/3.2
172.24.50.0/24       172.20.4.1           TenGigabitEthernet1/3.2
172.24.51.0/24       172.20.4.1           TenGigabitEthernet1/3.2
172.24.52.0/24       172.20.4.1           TenGigabitEthernet1/3.2
172.24.54.0/24       172.20.4.1           TenGigabitEthernet1/3.2
172.24.56.0/24       172.20.4.1           TenGigabitEthernet1/3.2
172.24.60.0/24       172.20.4.1           TenGigabitEthernet1/3.2
172.24.64.0/24       attached             Vlan64
172.24.64.0/32       receive              Vlan64
172.24.64.1/32       receive              
172.24.64.2/32       receive              Vlan64
172.24.64.3/32       attached             Vlan64
172.24.64.12/32      attached             Vlan64
172.24.64.13/32      attached             Vlan64
172.24.64.14/32      attached             Vlan64
172.24.64.17/32      attached             Vlan64
172.24.64.20/32      attached             Vlan64
172.24.64.21/32      attached             Vlan64
172.24.64.23/32      attached             Vlan64
172.24.64.25/32      attached             Vlan64
172.24.64.26/32      attached             Vlan64
172.24.64.27/32      attached             Vlan64
172.24.64.30/32      attached             Vlan64
172.24.64.33/32      attached             Vlan64
172.24.64.40/32      attached             Vlan64
172.24.64.41/32      attached             Vlan64
172.24.64.42/32      attached             Vlan64
172.24.64.43/32      attached             Vlan64
172.24.64.46/32      attached             Vlan64
172.24.64.47/32      attached             Vlan64
172.24.64.49/32      attached             Vlan64
172.24.64.50/32      attached             Vlan64
172.24.64.52/32      attached             Vlan64
172.24.64.53/32      attached             Vlan64
172.24.64.54/32      attached             Vlan64
172.24.64.55/32      attached             Vlan64
172.24.64.56/32      attached             Vlan64
172.24.64.58/32      attached             Vlan64
172.24.64.59/32      attached             Vlan64
172.24.64.62/32      attached             Vlan64
172.24.64.63/32      attached             Vlan64
172.24.64.64/32      attached             Vlan64
172.24.64.66/32      attached             Vlan64
172.24.64.68/32      attached             Vlan64
172.24.64.69/32      attached             Vlan64
172.24.64.71/32      attached             Vlan64
172.24.64.72/32      attached             Vlan64
172.24.64.73/32      attached             Vlan64
172.24.64.85/32      attached             Vlan64
172.24.64.89/32      attached             Vlan64
172.24.64.90/32      attached             Vlan64
172.24.64.94/32      attached             Vlan64
172.24.64.95/32      attached             Vlan64
172.24.64.96/32      attached             Vlan64
172.24.64.97/32      attached             Vlan64
172.24.64.213/32     attached             Vlan64
172.24.64.214/32     attached             Vlan64
172.24.64.255/32     receive              Vlan64
172.24.65.0/24       attached             Vlan65
172.24.65.0/32       receive              Vlan65
172.24.65.1/32       receive              
172.24.65.3/32       receive              Vlan65
172.24.65.4/32       attached             Vlan65
172.24.65.10/32      attached             Vlan65
172.24.65.11/32      attached             Vlan65
172.24.65.12/32      attached             Vlan65
172.24.65.13/32      attached             Vlan65
172.24.65.14/32      attached             Vlan65
172.24.65.15/32      attached             Vlan65
172.24.65.18/32      attached             Vlan65
172.24.65.21/32      attached             Vlan65
172.24.65.23/32      attached             Vlan65
172.24.65.25/32      attached             Vlan65
172.24.65.26/32      attached             Vlan65
172.24.65.27/32      attached             Vlan65
172.24.65.28/32      attached             Vlan65
172.24.65.39/32      attached             Vlan65
172.24.65.48/32      attached             Vlan65
172.24.65.51/32      attached             Vlan65
172.24.65.75/32      attached             Vlan65
172.24.65.76/32      attached             Vlan65
172.24.65.80/32      attached             Vlan65
172.24.65.84/32      attached             Vlan65
172.24.65.96/32      attached             Vlan65
172.24.65.99/32      attached             Vlan65
172.24.65.255/32     receive              Vlan65
172.24.66.0/24       attached             Vlan66
172.24.66.0/32       receive              Vlan66
172.24.66.1/32       receive              
172.24.66.3/32       receive              Vlan66
172.24.66.4/32       attached             Vlan66
172.24.66.14/32      attached             Vlan66
172.24.66.18/32      attached             Vlan66
172.24.66.150/32     attached             Vlan66
172.24.66.255/32     receive              Vlan66
172.24.67.0/24       attached             Vlan67
172.24.67.0/32       receive              Vlan67
172.24.67.1/32       receive              
172.24.67.2/32       receive              Vlan67
172.24.67.3/32       attached             Vlan67
172.24.67.10/32      attached             Vlan67
172.24.67.11/32      attached             Vlan67
172.24.67.12/32      attached             Vlan67
172.24.67.13/32      attached             Vlan67
172.24.67.21/32      attached             Vlan67
172.24.67.24/32      attached             Vlan67
172.24.67.25/32      attached             Vlan67
172.24.67.27/32      attached             Vlan67
172.24.67.29/32      attached             Vlan67
172.24.67.30/32      attached             Vlan67
172.24.67.31/32      attached             Vlan67
172.24.67.32/32      attached             Vlan67
172.24.67.33/32      attached             Vlan67
172.24.67.34/32      attached             Vlan67
172.24.67.35/32      attached             Vlan67
172.24.67.36/32      attached             Vlan67
172.24.67.37/32      attached             Vlan67
172.24.67.38/32      attached             Vlan67
172.24.67.45/32      attached             Vlan67
172.24.67.47/32      attached             Vlan67
172.24.67.48/32      attached             Vlan67
172.24.67.49/32      attached             Vlan67
172.24.67.51/32      attached             Vlan67
172.24.67.52/32      attached             Vlan67
172.24.67.54/32      attached             Vlan67
172.24.67.55/32      attached             Vlan67
172.24.67.60/32      attached             Vlan67
172.24.67.62/32      attached             Vlan67
172.24.67.67/32      attached             Vlan67
172.24.67.69/32      attached             Vlan67
172.24.67.75/32      attached             Vlan67
172.24.67.76/32      attached             Vlan67
172.24.67.82/32      attached             Vlan67
172.24.67.83/32      attached             Vlan67
172.24.67.85/32      attached             Vlan67
172.24.67.86/32      attached             Vlan67
172.24.67.88/32      attached             Vlan67
172.24.67.89/32      attached             Vlan67
172.24.67.90/32      attached             Vlan67
172.24.67.94/32      attached             Vlan67
172.24.67.95/32      attached             Vlan67
172.24.67.98/32      attached             Vlan67
172.24.67.99/32      attached             Vlan67
172.24.67.100/32     attached             Vlan67
172.24.67.101/32     attached             Vlan67
172.24.67.102/32     attached             Vlan67
172.24.67.103/32     attached             Vlan67
172.24.67.104/32     attached             Vlan67
172.24.67.105/32     attached             Vlan67
172.24.67.106/32     attached             Vlan67
172.24.67.107/32     attached             Vlan67
172.24.67.110/32     attached             Vlan67
172.24.67.111/32     attached             Vlan67
172.24.67.118/32     attached             Vlan67
172.24.67.119/32     attached             Vlan67
172.24.67.120/32     attached             Vlan67
172.24.67.121/32     attached             Vlan67
172.24.67.125/32     attached             Vlan67
