Prefix               Next Hop             Interface
172.24.48.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.24.49.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.24.50.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.24.51.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.24.52.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.24.54.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.24.56.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.24.60.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.24.64.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.24.65.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.24.66.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.24.67.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.24.68.0/23       172.20.4.1           TenGigabitEthernet3/1.2
172.24.70.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.24.71.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.24.72.0/23       172.20.4.1           TenGigabitEthernet3/1.2
172.24.74.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.24.75.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.24.76.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.24.77.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.24.78.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.24.79.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.24.84.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.24.88.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.24.89.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.24.90.0/23       172.20.4.1           TenGigabitEthernet3/1.2
172.24.92.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.24.94.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.24.95.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.24.96.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.24.98.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.24.99.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.24.100.0/23      172.20.4.1           TenGigabitEthernet3/1.2
172.24.102.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.103.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.104.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.108.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.110.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.112.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.115.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.116.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.118.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.119.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.120.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.122.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.124.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.126.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.144.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.145.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.146.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.147.0/25      172.20.4.1           TenGigabitEthernet3/1.2
172.24.147.128/26    172.20.4.1           TenGigabitEthernet3/1.2
172.24.147.192/26    172.20.4.1           TenGigabitEthernet3/1.2
172.24.150.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.151.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.152.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.154.0/23      172.20.4.1           TenGigabitEthernet3/1.2
172.24.156.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.157.0/25      172.20.4.1           TenGigabitEthernet3/1.2
172.24.157.128/25    172.20.4.1           TenGigabitEthernet3/1.2
172.24.158.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.160.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.162.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.164.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.166.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.167.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.168.0/24      172.20.4.225         TenGigabitEthernet3/1.2
172.24.176.0/24      172.20.4.225         TenGigabitEthernet3/1.2
172.24.180.0/24      172.20.4.225         TenGigabitEthernet3/1.2
172.24.181.0/25      172.20.4.225         TenGigabitEthernet3/1.2
172.24.181.128/25    172.20.4.225         TenGigabitEthernet3/1.2
172.24.182.0/24      172.20.4.225         TenGigabitEthernet3/1.2
172.24.183.0/24      172.20.4.225         TenGigabitEthernet3/1.2
172.24.184.0/24      172.20.4.225         TenGigabitEthernet3/1.2
172.24.192.0/24      172.20.4.225         TenGigabitEthernet3/1.2
172.24.194.0/24      172.20.4.225         TenGigabitEthernet3/1.2
172.24.196.0/24      172.20.4.225         TenGigabitEthernet3/1.2
172.24.197.0/24      172.20.4.225         TenGigabitEthernet3/1.2
172.24.198.0/24      172.20.4.225         TenGigabitEthernet3/1.2
172.24.200.0/24      172.20.4.225         TenGigabitEthernet3/1.2
172.24.202.0/24      172.20.4.225         TenGigabitEthernet3/1.2
172.24.204.0/24      172.20.4.225         TenGigabitEthernet3/1.2
172.24.205.0/24      172.20.4.225         TenGigabitEthernet3/1.2
172.24.206.0/24      172.20.4.225         TenGigabitEthernet3/1.2
172.24.207.0/25      172.20.4.225         TenGigabitEthernet3/1.2
172.24.207.128/26    172.20.4.225         TenGigabitEthernet3/1.2
172.24.208.0/23      172.20.4.225         TenGigabitEthernet3/1.2
172.24.216.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.217.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.218.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.219.0/25      172.20.4.1           TenGigabitEthernet3/1.2
172.24.219.128/25    172.20.4.1           TenGigabitEthernet3/1.2
172.24.220.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.221.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.223.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.226.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.228.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.230.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.232.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.234.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.238.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.240.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.244.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.245.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.246.0/23      172.20.4.1           TenGigabitEthernet3/1.2
172.24.248.0/24      172.20.10.195        Vlan10
172.24.248.1/32      172.20.10.195        Vlan10
172.24.250.0/25      172.20.10.195        Vlan10
172.24.250.1/32      172.20.10.195        Vlan10
172.24.250.224/27    172.20.10.195        Vlan10
172.24.250.225/32    172.20.10.195        Vlan10
172.24.251.0/24      attached             Vlan790
172.24.251.0/32      receive              Vlan790
172.24.251.2/32      attached             Vlan790
172.24.251.3/32      receive              Vlan790
172.24.251.79/32     attached             Vlan790
172.24.251.89/32     attached             Vlan790
172.24.251.252/32    attached             Vlan790
172.24.251.255/32    receive              Vlan790
172.24.253.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.24.254.0/24      172.20.10.195        Vlan10
172.24.254.1/32      172.20.10.195        Vlan10
172.25.0.0/16        172.20.4.1           TenGigabitEthernet3/1.2
172.25.3.0/27        172.20.4.1           TenGigabitEthernet3/1.2
172.25.3.128/25      172.20.4.1           TenGigabitEthernet3/1.2
172.25.4.0/24        172.20.4.1           TenGigabitEthernet3/1.2
172.25.6.0/24        172.20.4.1           TenGigabitEthernet3/1.2
172.25.8.0/24        172.20.4.1           TenGigabitEthernet3/1.2
172.25.12.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.25.14.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.25.16.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.25.18.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.25.20.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.25.21.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.25.22.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.25.24.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.25.26.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.25.28.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.25.31.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.25.32.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.25.34.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.25.36.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.25.38.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.25.40.80/28      172.20.4.1           TenGigabitEthernet3/1.2
172.25.40.96/27      172.20.4.1           TenGigabitEthernet3/1.2
172.25.40.128/26     172.20.4.1           TenGigabitEthernet3/1.2
172.25.48.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.25.52.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.25.54.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.25.56.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.25.66.0/23       172.20.4.1           TenGigabitEthernet3/1.2
172.25.68.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.25.71.0/25       172.20.4.1           TenGigabitEthernet3/1.2
172.25.71.128/27     172.20.4.1           TenGigabitEthernet3/1.2
172.25.71.192/26     172.20.4.1           TenGigabitEthernet3/1.2
172.25.76.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.25.77.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.25.79.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.25.80.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.25.82.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.25.84.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.25.86.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.25.88.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.25.92.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.25.96.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.25.98.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.25.99.0/25       172.20.4.1           TenGigabitEthernet3/1.2
172.25.100.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.25.101.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.25.102.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.25.106.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.25.108.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.25.110.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.25.114.128/25    172.20.4.1           TenGigabitEthernet3/1.2
172.25.120.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.25.160.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.25.161.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.25.164.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.25.167.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.26.1.192/28      172.20.4.1           TenGigabitEthernet3/1.2
172.26.4.64/27       172.20.4.1           TenGigabitEthernet3/1.2
172.26.4.96/27       172.20.4.1           TenGigabitEthernet3/1.2
172.26.4.128/29      172.20.4.1           TenGigabitEthernet3/1.2
172.26.4.152/29      172.20.4.1           TenGigabitEthernet3/1.2
172.26.4.160/27      172.20.4.1           TenGigabitEthernet3/1.2
172.26.4.160/29      172.20.4.1           TenGigabitEthernet3/1.2
172.26.4.192/27      attached             Null0
172.26.4.216/29      attached             Vlan208
172.26.4.216/32      receive              Vlan208
172.26.4.218/32      attached             Vlan208
172.26.4.219/32      receive              Vlan208
172.26.4.223/32      receive              Vlan208
172.26.4.224/27      172.20.4.225         TenGigabitEthernet3/1.2
172.26.5.32/28       172.20.4.1           TenGigabitEthernet3/1.2
172.26.7.0/24        172.20.10.195        Vlan10
172.26.7.1/32        172.20.10.195        Vlan10
172.26.66.64/28      attached             Vlan824
172.26.66.64/32      receive              Vlan824
172.26.66.74/32      attached             Vlan824
172.26.66.75/32      receive              Vlan824
172.26.66.79/32      receive              Vlan824
172.26.66.96/28      172.20.4.1           TenGigabitEthernet3/1.2
172.26.66.128/26     172.20.10.195        Vlan10
172.26.66.129/32     172.20.10.195        Vlan10
172.26.67.128/26     172.20.10.195        Vlan10
172.26.67.129/32     172.20.10.195        Vlan10
172.26.67.192/26     attached             Vlan980
172.26.67.192/32     receive              Vlan980
172.26.67.194/32     attached             Vlan980
172.26.67.195/32     receive              Vlan980
172.26.67.253/32     attached             Vlan980
172.26.67.255/32     receive              Vlan980
172.26.68.0/23       172.20.10.195        Vlan10
172.26.68.1/32       172.20.10.195        Vlan10
172.26.78.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.26.112.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.26.116.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.26.118.0/25      172.20.4.1           TenGigabitEthernet3/1.2
172.26.120.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.26.128.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.26.136.0/24      172.20.4.225         TenGigabitEthernet3/1.2
172.26.144.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.26.224.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.26.228.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.26.232.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.26.236.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.26.237.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.26.238.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.26.240.0/24      172.20.10.195        Vlan10
172.26.240.1/32      172.20.10.195        Vlan10
172.26.242.0/23      172.20.10.195        Vlan10
172.26.242.1/32      172.20.10.195        Vlan10
172.26.246.0/24      172.20.10.195        Vlan10
172.26.246.1/32      172.20.10.195        Vlan10
172.26.247.0/24      172.20.10.195        Vlan10
172.26.247.1/32      172.20.10.195        Vlan10
172.26.248.0/24      172.20.10.195        Vlan10
172.26.248.1/32      172.20.10.195        Vlan10
172.26.249.0/24      172.20.10.195        Vlan10
172.26.249.1/32      172.20.10.195        Vlan10
172.26.252.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.26.254.192/26    attached             Vlan820
172.26.254.192/32    receive              Vlan820
172.26.254.249/32    attached             Vlan820
172.26.254.251/32    attached             Vlan820
172.26.254.252/32    receive              Vlan820
172.26.254.255/32    receive              Vlan820
172.26.255.96/27     172.20.4.1           TenGigabitEthernet3/1.2
172.27.3.0/24        171.66.4.220         Vlan207
172.27.4.64/28       171.66.4.220         Vlan207
172.27.4.80/28       171.66.4.220         Vlan207
172.27.5.64/28       171.66.4.220         Vlan207
172.27.5.80/28       171.66.4.220         Vlan207
172.27.5.96/28       171.66.4.220         Vlan207
172.27.5.112/28      171.66.4.220         Vlan207
172.27.8.0/23        171.66.4.220         Vlan207
172.27.10.0/28       171.66.4.220         Vlan207
172.27.10.32/29      171.66.4.220         Vlan207
172.27.10.48/28      171.66.4.220         Vlan207
172.27.10.96/27      171.66.4.220         Vlan207
172.27.11.96/28      171.66.4.220         Vlan207
172.27.12.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.27.14.0/23       171.66.4.220         Vlan207
172.27.16.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.27.18.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.27.20.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.27.22.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.27.24.0/23       172.20.4.1           TenGigabitEthernet3/1.2
172.27.32.136/29     171.66.4.220         Vlan207
172.27.34.0/23       171.66.4.220         Vlan207
172.27.36.0/22       171.66.4.220         Vlan207
172.27.36.64/26      172.20.4.1           TenGigabitEthernet3/1.2
172.27.40.0/22       171.66.4.220         Vlan207
172.27.40.160/28     171.66.4.220         Vlan207
172.27.43.64/28      171.66.4.220         Vlan207
172.27.43.80/28      171.66.4.220         Vlan207
172.27.64.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.27.65.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.27.66.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.27.67.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.27.68.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.27.69.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.27.70.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.27.72.0/23       172.20.4.1           TenGigabitEthernet3/1.2
172.27.74.0/23       172.20.4.1           TenGigabitEthernet3/1.2
172.27.76.0/23       172.20.4.1           TenGigabitEthernet3/1.2
172.27.78.0/23       172.20.4.1           TenGigabitEthernet3/1.2
172.27.80.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.27.84.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.27.86.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.27.87.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.27.88.0/24       172.20.4.1           TenGigabitEthernet3/1.2
172.27.100.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.27.104.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.27.108.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.27.112.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.27.128.0/24      172.20.10.195        Vlan10
172.27.128.1/32      172.20.10.195        Vlan10
172.27.132.0/24      172.20.10.195        Vlan10
172.27.132.1/32      172.20.10.195        Vlan10
172.27.136.0/24      172.20.10.195        Vlan10
172.27.136.1/32      172.20.10.195        Vlan10
172.27.138.0/24      172.20.10.195        Vlan10
172.27.138.1/32      172.20.10.195        Vlan10
172.27.139.0/24      172.20.10.195        Vlan10
172.27.139.1/32      172.20.10.195        Vlan10
172.27.140.0/24      172.20.10.195        Vlan10
172.27.140.1/32      172.20.10.195        Vlan10
172.27.142.0/24      172.20.10.195        Vlan10
172.27.142.1/32      172.20.10.195        Vlan10
172.27.143.128/25    172.20.10.195        Vlan10
172.27.143.129/32    172.20.10.195        Vlan10
172.27.144.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.27.146.0/24      172.20.4.225         TenGigabitEthernet3/1.2
172.27.148.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.27.193.0/24      172.20.10.195        Vlan10
172.27.193.1/32      172.20.10.195        Vlan10
172.27.194.0/26      172.20.10.195        Vlan10
172.27.194.1/32      172.20.10.195        Vlan10
172.27.194.64/26     attached             Vlan470
172.27.194.64/32     receive              Vlan470
172.27.194.66/32     attached             Vlan470
172.27.194.67/32     receive              Vlan470
172.27.194.127/32    receive              Vlan470
172.27.195.128/26    172.20.10.195        Vlan10
172.27.195.129/32    172.20.10.195        Vlan10
172.27.195.224/27    172.20.10.195        Vlan10
172.27.195.225/32    172.20.10.195        Vlan10
172.27.197.0/26      172.20.4.1           TenGigabitEthernet3/1.2
172.27.197.128/28    172.20.4.1           TenGigabitEthernet3/1.2
172.27.197.144/28    172.20.4.1           TenGigabitEthernet3/1.2
172.27.197.224/27    172.20.4.1           TenGigabitEthernet3/1.2
172.27.200.64/26     172.20.4.225         TenGigabitEthernet3/1.2
172.27.200.128/25    172.20.4.225         TenGigabitEthernet3/1.2
172.27.202.0/24      172.20.4.225         TenGigabitEthernet3/1.2
172.27.203.0/24      172.20.4.225         TenGigabitEthernet3/1.2
172.27.204.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.27.208.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.27.209.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.27.211.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.27.212.0/25      172.20.4.1           TenGigabitEthernet3/1.2
172.27.213.0/24      172.20.4.1           TenGigabitEthernet3/1.2
172.27.214.32/29     172.20.4.1           TenGigabitEthernet3/1.2
172.27.214.40/29     172.20.4.1           TenGigabitEthernet3/1.2
172.27.216.0/27      172.20.4.1           TenGigabitEthernet3/1.2
172.27.216.32/28     172.20.4.1           TenGigabitEthernet3/1.2
172.27.216.48/29     172.20.4.1           TenGigabitEthernet3/1.2
172.27.216.56/29     172.20.4.1           TenGigabitEthernet3/1.2
172.27.216.64/26     172.20.4.1           TenGigabitEthernet3/1.2
172.27.216.128/28    172.20.4.1           TenGigabitEthernet3/1.2
172.27.216.144/29    172.20.4.1           TenGigabitEthernet3/1.2
172.27.216.152/29    172.20.4.1           TenGigabitEthernet3/1.2
172.27.216.192/27    172.20.4.1           TenGigabitEthernet3/1.2
172.27.216.224/29    172.20.4.1           TenGigabitEthernet3/1.2
172.27.216.240/28    172.20.4.1           TenGigabitEthernet3/1.2
172.27.217.16/28     172.20.4.1           TenGigabitEthernet3/1.2
172.27.217.32/28     172.20.4.1           TenGigabitEthernet3/1.2
172.27.217.48/28     172.20.4.1           TenGigabitEthernet3/1.2
172.27.217.64/28     172.20.4.1           TenGigabitEthernet3/1.2
172.27.217.80/28     172.20.4.1           TenGigabitEthernet3/1.2
172.27.217.128/25    172.20.4.1           TenGigabitEthernet3/1.2
172.27.218.0/28      172.20.4.1           TenGigabitEthernet3/1.2
172.27.218.16/28     172.20.4.1           TenGigabitEthernet3/1.2
172.27.218.32/28     172.20.4.1           TenGigabitEthernet3/1.2
172.27.218.48/29     172.20.4.1           TenGigabitEthernet3/1.2
172.27.218.56/29     172.20.4.1           TenGigabitEthernet3/1.2
172.27.218.64/26     172.20.4.1           TenGigabitEthernet3/1.2
172.27.218.128/27    172.20.4.1           TenGigabitEthernet3/1.2
172.27.218.160/28    172.20.4.1           TenGigabitEthernet3/1.2
172.27.218.176/28    172.20.4.1           TenGigabitEthernet3/1.2
172.27.218.192/27    172.20.4.1           TenGigabitEthernet3/1.2
172.27.219.64/27     172.20.4.1           TenGigabitEthernet3/1.2
172.27.219.128/26    172.20.4.1           TenGigabitEthernet3/1.2
172.27.219.192/27    172.20.4.1           TenGigabitEthernet3/1.2
172.27.219.224/28    172.20.4.1           TenGigabitEthernet3/1.2
172.27.220.0/25      172.20.4.1           TenGigabitEthernet3/1.2
172.27.221.0/27      172.20.4.1           TenGigabitEthernet3/1.2
172.27.221.64/26     172.20.4.1           TenGigabitEthernet3/1.2
172.27.221.128/26    172.20.4.1           TenGigabitEthernet3/1.2
172.27.222.0/26      172.20.4.225         TenGigabitEthernet3/1.2
172.27.222.64/27     172.20.4.225         TenGigabitEthernet3/1.2
172.27.222.128/27    172.20.4.225         TenGigabitEthernet3/1.2
172.27.222.192/27    172.20.4.225         TenGigabitEthernet3/1.2
172.27.222.224/27    172.20.4.225         TenGigabitEthernet3/1.2
172.27.223.0/27      172.20.4.225         TenGigabitEthernet3/1.2
172.27.223.32/27     172.20.4.225         TenGigabitEthernet3/1.2
172.27.223.64/26     172.20.4.225         TenGigabitEthernet3/1.2
172.27.223.128/26    172.20.4.225         TenGigabitEthernet3/1.2
172.27.223.192/26    172.20.4.225         TenGigabitEthernet3/1.2
172.27.224.32/27     172.20.10.195        Vlan10
172.27.224.33/32     172.20.10.195        Vlan10
172.27.224.128/25    172.20.10.195        Vlan10
172.27.224.129/32    172.20.10.195        Vlan10
172.27.225.0/26      172.20.10.195        Vlan10
172.27.225.1/32      172.20.10.195        Vlan10
172.27.225.64/26     172.20.10.195        Vlan10
172.27.225.65/32     172.20.10.195        Vlan10
172.27.225.128/26    attached             Vlan502
172.27.225.128/32    receive              Vlan502
172.27.225.130/32    attached             Vlan502
172.27.225.131/32    receive              Vlan502
172.27.225.135/32    attached             Vlan502
172.27.225.154/32    attached             Vlan502
172.27.225.191/32    receive              Vlan502
172.27.225.192/26    172.20.10.195        Vlan10
172.27.225.193/32    172.20.10.195        Vlan10
172.27.226.0/26      172.20.4.1           TenGigabitEthernet3/1.2
172.27.226.64/28     172.20.4.1           TenGigabitEthernet3/1.2
172.27.226.96/27     172.20.4.1           TenGigabitEthernet3/1.2
172.27.227.0/25      172.20.4.1           TenGigabitEthernet3/1.2
172.27.227.128/25    172.20.4.1           TenGigabitEthernet3/1.2
172.27.228.0/25      172.20.4.225         TenGigabitEthernet3/1.2
172.27.228.128/26    172.20.4.225         TenGigabitEthernet3/1.2
172.27.228.192/26    172.20.4.225         TenGigabitEthernet3/1.2
172.27.229.0/26      172.20.4.225         TenGigabitEthernet3/1.2
172.27.229.64/27     172.20.4.225         TenGigabitEthernet3/1.2
172.27.229.96/28     172.20.4.225         TenGigabitEthernet3/1.2
172.27.229.112/28    172.20.4.225         TenGigabitEthernet3/1.2
172.27.229.128/27    172.20.4.225         TenGigabitEthernet3/1.2
172.27.229.192/27    172.20.4.225         TenGigabitEthernet3/1.2
172.27.229.224/27    172.20.4.225         TenGigabitEthernet3/1.2
172.27.230.0/26      172.20.4.1           TenGigabitEthernet3/1.2
172.27.230.64/26     172.20.4.1           TenGigabitEthernet3/1.2
172.27.230.224/27    172.20.4.1           TenGigabitEthernet3/1.2
172.27.231.0/26      172.20.4.1           TenGigabitEthernet3/1.2
172.27.231.64/26     172.20.4.1           TenGigabitEthernet3/1.2
172.28.0.0/14        172.20.4.1           TenGigabitEthernet3/1.2
192.168.0.0/16       172.20.4.1           TenGigabitEthernet3/1.2
192.168.1.0/24       attached             GigabitEthernet1/2
192.168.1.0/32       receive              GigabitEthernet1/2
192.168.1.1/32       attached             GigabitEthernet1/2
192.168.1.23/32      receive              GigabitEthernet1/2
192.168.1.255/32     receive              GigabitEthernet1/2
192.168.8.0/22       172.20.4.1           TenGigabitEthernet3/1.2
192.168.15.0/24      172.20.4.1           TenGigabitEthernet3/1.2
192.168.16.0/21      172.20.4.1           TenGigabitEthernet3/1.2
192.168.32.0/21      172.20.4.1           TenGigabitEthernet3/1.2
192.168.40.0/21      172.20.4.1           TenGigabitEthernet3/1.2
192.168.48.0/21      172.20.4.1           TenGigabitEthernet3/1.2
192.168.82.0/25      172.20.10.195        Vlan10
192.168.82.1/32      172.20.10.195        Vlan10
192.168.128.0/24     172.20.4.1           TenGigabitEthernet3/1.2
192.168.129.0/24     172.20.4.1           TenGigabitEthernet3/1.2
192.168.136.0/23     172.20.4.1           TenGigabitEthernet3/1.2
192.168.208.0/20     172.20.4.1           TenGigabitEthernet3/1.2
192.168.208.0/24     172.20.4.1           TenGigabitEthernet3/1.2
192.168.209.0/30     171.66.4.220         Vlan207
192.168.209.48/30    172.20.10.193        Vlan10
192.168.209.52/30    attached             Vlan209
192.168.209.52/32    receive              Vlan209
192.168.209.53/32    receive              Vlan209
192.168.209.54/32    attached             Vlan209
192.168.209.55/32    receive              Vlan209
192.168.209.220/30   attached             Tunnel10
192.168.209.220/32   receive              Tunnel10
192.168.209.221/32   receive              Tunnel10
192.168.209.223/32   receive              Tunnel10
192.168.212.0/23     172.20.4.1           TenGigabitEthernet3/1.2
192.168.219.0/24     172.20.4.1           TenGigabitEthernet3/1.2
192.168.220.0/22     172.20.4.1           TenGigabitEthernet3/1.2
192.168.236.0/24     172.20.4.1           TenGigabitEthernet3/1.2
