Protocol  Address          Age (min)  Hardware Addr   Type   Interface
Internet  172.19.150.66           0   0022.9090.ef6b  ARPA   Vlan514
Internet  172.19.144.68           0   0022.9091.2486  ARPA   Vlan508
Internet  172.19.152.76          92   001a.e372.5340  ARPA   Vlan516
Internet  172.19.140.88           0   001f.ca28.0610  ARPA   Vlan504
Internet  172.19.146.70         216   0018.19e9.d440  ARPA   Vlan510
Internet  172.19.124.175          0   Incomplete      ARPA   
Internet  172.19.145.66           0   503d.e546.de17  ARPA   Vlan508
Internet  172.19.144.67           0   0022.9091.2418  ARPA   Vlan508
Internet  172.19.142.93           0   001e.be26.ff88  ARPA   Vlan506
Internet  172.19.150.69           0   0022.9090.ec10  ARPA   Vlan514
Internet  172.19.152.75         178   0022.0d3b.5c40  ARPA   Vlan516
Internet  172.19.146.65           0   0022.9090.b751  ARPA   Vlan510
Internet  172.19.140.95           0   001e.f7ee.514c  ARPA   Vlan504
Internet  172.19.124.174          0   Incomplete      ARPA   
Internet  172.19.145.67           0   6400.f108.9591  ARPA   Vlan508
Internet  172.19.144.66           0   0022.9091.23b4  ARPA   Vlan508
Internet  172.19.150.68           0   0022.9090.f0c4  ARPA   Vlan514
Internet  172.19.142.92           0   001e.be27.7b94  ARPA   Vlan506
Internet  172.19.152.74           5   001b.2ba1.49c0  ARPA   Vlan516
Internet  172.19.146.64           0   0022.9090.bad8  ARPA   Vlan510
Internet  172.19.140.94           0   001d.7096.01d2  ARPA   Vlan504
Internet  172.19.124.173          0   Incomplete      ARPA   
Internet  172.19.145.64           0   6400.f108.9cb7  ARPA   Vlan508
Internet  172.19.144.65           0   0022.9091.2405  ARPA   Vlan508
Internet  172.19.150.71           0   0022.9090.ee13  ARPA   Vlan514
Internet  172.19.142.95           0   001e.be27.7ef0  ARPA   Vlan506
Internet  172.19.140.93           0   001d.7096.0134  ARPA   Vlan504
Internet  172.19.146.67           0   0022.9090.ba00  ARPA   Vlan510
Internet  172.19.152.73          70   001c.57de.16c0  ARPA   Vlan516
Internet  10.31.144.234         152   b407.f9a8.b54c  ARPA   Vlan508
Internet  172.19.145.65           0   1cdf.0f95.e48f  ARPA   Vlan508
Internet  172.19.144.64           0   0022.9091.23f6  ARPA   Vlan508
Internet  172.19.150.70           0   0022.9090.ef96  ARPA   Vlan514
Internet  172.19.142.94           0   001e.be27.7f66  ARPA   Vlan506
Internet  172.19.146.66           0   0022.9090.ba1a  ARPA   Vlan510
Internet  172.19.140.92           0   001d.7096.01ec  ARPA   Vlan504
Internet  172.19.152.72           0   0022.9090.ee21  ARPA   Vlan516
Internet  172.19.150.89           0   Incomplete      ARPA   
Internet  172.19.145.94           0   e05f.b9d7.0ae2  ARPA   Vlan508
Internet  172.19.144.95           0   0022.901b.3e38  ARPA   Vlan508
Internet  172.19.142.65           0   001d.e556.db84  ARPA   Vlan506
Internet  172.19.152.87           0   001f.9e8f.d3f2  ARPA   Vlan516
Internet  172.19.146.93           0   0022.9090.bc39  ARPA   Vlan510
Internet  172.19.124.178          0   Incomplete      ARPA   
Internet  10.31.144.244          55   0019.d27a.1d20  ARPA   Vlan508
Internet  10.31.113.21           82   0023.68a8.ccfe  ARPA   Vlan506
Internet  172.19.145.95           0   6400.f128.0026  ARPA   Vlan508
Internet  172.19.142.64           0   001d.e556.dc82  ARPA   Vlan506
Internet  172.19.144.94           0   0022.901a.af7e  ARPA   Vlan508
Internet  172.19.140.66           0   0014.a824.9733  ARPA   Vlan504
Internet  172.19.146.92           0   0022.9090.bad7  ARPA   Vlan510
Internet  172.19.152.86           0   001f.9e8f.e6c2  ARPA   Vlan516
Internet  128.12.1.252           16   0015.1773.689d  ARPA   Vlan301
Internet  172.19.150.91           0   Incomplete      ARPA   
Internet  172.19.124.177          0   Incomplete      ARPA   
Internet  172.19.145.92           0   c89c.1df4.6847  ARPA   Vlan508
Internet  172.19.142.67           0   001e.7abe.dbe4  ARPA   Vlan506
Internet  172.19.140.65           0   0022.bd1a.bcb5  ARPA   Vlan504
Internet  172.19.152.85           0   0022.559f.09ae  ARPA   Vlan516
Internet  172.19.146.95           0   0022.9090.ba76  ARPA   Vlan510
Internet  172.19.150.90           0   Incomplete      ARPA   
Internet  172.19.145.93           0   503d.e586.56f7  ARPA   Vlan508
Internet  172.19.142.66           0   001d.e556.dc5c  ARPA   Vlan506
Internet  172.19.144.92           0   0022.9091.2351  ARPA   Vlan508
Internet  172.19.140.64           0   001e.be25.234a  ARPA   Vlan504
Internet  172.19.152.84           0   0022.559e.efd8  ARPA   Vlan516
Internet  172.19.146.94           0   0022.9090.bac1  ARPA   Vlan510
Internet  172.19.145.90           0   6400.f13d.131c  ARPA   Vlan508
Internet  172.19.144.91           0   0022.9091.2417  ARPA   Vlan508
Internet  10.31.96.1            198   0000.0c07.ac0a  ARPA   Vlan506
Internet  172.19.142.69           0   001f.ca26.fa70  ARPA   Vlan506
Internet  172.19.124.183          0   c471.fed3.f1f8  ARPA   Vlan500
Internet  172.19.152.83           0   0022.559e.f64e  ARPA   Vlan516
Internet  172.19.140.71           0   001f.ca26.fa68  ARPA   Vlan504
Internet  172.19.146.89           0   0022.9090.ba1e  ARPA   Vlan510
Internet  128.12.1.249            -   0000.0c07.ac0a  ARPA   Vlan301
Internet  172.19.150.92           0   Incomplete      ARPA   
Internet  172.19.145.91           0   6400.f15e.6c8d  ARPA   Vlan508
Internet  172.19.142.68           0   001f.ca28.3cb0  ARPA   Vlan506
Internet  172.19.124.182          0   1cdf.0f95.070c  ARPA   Vlan500
Internet  172.19.146.88           0   0022.9090.ba80  ARPA   Vlan510
Internet  172.19.152.82           0   0022.559f.0bf6  ARPA   Vlan516
Internet  172.19.140.70           0   001f.ca26.fbb6  ARPA   Vlan504
Internet  172.19.145.88           0   6400.f108.9549  ARPA   Vlan508
Internet  172.19.144.89           0   0022.9091.23ef  ARPA   Vlan508
Internet  172.19.142.71         198   0022.0d3b.5640  ARPA   Vlan506
Internet  10.31.96.3              -   0018.742f.a3c0  ARPA   Vlan506
Internet  172.19.124.181          0   c471.fed3.f267  ARPA   Vlan500
Internet  172.19.152.81           0   001f.9e8f.d4f8  ARPA   Vlan516
Internet  172.19.146.91           0   0022.9090.ba6f  ARPA   Vlan510
Internet  128.12.1.251            -   0018.742f.a3c0  ARPA   Vlan301
Internet  10.31.113.19           14   0025.4b1c.d516  ARPA   Vlan506
Internet  172.19.145.89           0   6400.f108.86ab  ARPA   Vlan508
Internet  172.19.144.88           0   0022.9091.2471  ARPA   Vlan508
Internet  10.31.96.2              0   0018.741c.a180  ARPA   Vlan506
Internet  172.19.142.70           0   001f.ca26.fc2e  ARPA   Vlan506
Internet  172.19.124.180          0   c471.fed3.f5bb  ARPA   Vlan500
Internet  172.19.152.80           0   0022.559f.09dc  ARPA   Vlan516
Internet  172.19.146.90           0   0022.9090.ba9f  ARPA   Vlan510
Internet  128.12.1.250          203   0018.741c.a180  ARPA   Vlan301
Internet  10.31.241.156           5   0022.692f.a87a  ARPA   Vlan516
Internet  172.19.124.187          0   e05f.b91c.7976  ARPA   Vlan500
Internet  172.19.142.73           0   0017.95fb.0cd0  ARPA   Vlan506
Internet  172.19.144.87           0   0022.9091.23ea  ARPA   Vlan508
Internet  172.19.146.85           0   0022.9090.a99d  ARPA   Vlan510
Internet  172.19.152.95           0   001f.9e8f.c178  ARPA   Vlan516
Internet  172.19.140.75           0   001e.f7ed.efba  ARPA   Vlan504
Internet  172.19.145.87           0   6400.f128.00e7  ARPA   Vlan508
Internet  172.19.144.86           0   0022.9091.2420  ARPA   Vlan508
Internet  172.19.142.72           0   0017.95fb.0d54  ARPA   Vlan506
Internet  172.19.124.186          0   1cdf.0f95.1192  ARPA   Vlan500
Internet  172.19.152.94           0   0021.d837.bb54  ARPA   Vlan516
Internet  172.19.146.84           0   0022.9090.a58e  ARPA   Vlan510
Internet  172.19.140.74           0   001d.e556.da64  ARPA   Vlan504
Internet  172.19.144.85           0   0022.9091.2412  ARPA   Vlan508
Internet  172.19.142.75           0   0017.95fb.0c1b  ARPA   Vlan506
Internet  172.19.152.93           0   001f.9e8f.d472  ARPA   Vlan516
Internet  172.19.146.87           0   0022.9090.bb80  ARPA   Vlan510
Internet  172.19.140.73           0   001f.9e8e.d2cc  ARPA   Vlan504
Internet  172.19.145.85           0   503d.e5d9.b954  ARPA   Vlan508
Internet  172.19.152.92           0   0022.559e.f6a6  ARPA   Vlan516
Internet  172.19.146.86           0   0022.9090.a3cb  ARPA   Vlan510
Internet  172.19.142.74           0   0017.95fb.0d13  ARPA   Vlan506
Internet  172.19.144.84           0   0022.9091.23fd  ARPA   Vlan508
Internet  172.19.124.184          0   1cdf.0f94.edaa  ARPA   Vlan500
Internet  172.19.140.72           0   001f.ca28.3c5e  ARPA   Vlan504
Internet  10.31.224.137           0   0022.fb46.a6f6  ARPA   Vlan516
Internet  172.19.145.82           0   6400.f108.84f9  ARPA   Vlan508
Internet  172.19.124.191          0   1cdf.0f94.ed04  ARPA   Vlan500
Internet  172.19.142.77           0   0017.95fb.0cf3  ARPA   Vlan506
Internet  172.19.144.83           0   0022.9091.2404  ARPA   Vlan508
Internet  172.19.152.91           0   0022.559f.0e54  ARPA   Vlan516
Internet  172.19.140.79           0   001d.7095.fa68  ARPA   Vlan504
Internet  172.19.146.81           0   0022.9090.a4f1  ARPA   Vlan510
Internet  172.19.150.84           0   Incomplete      ARPA   
Internet  10.31.232.128         230   0022.5ff3.0133  ARPA   Vlan516
Internet  172.19.145.83           0   6400.f108.83eb  ARPA   Vlan508
Internet  172.19.124.190          0   e05f.b91c.7946  ARPA   Vlan500
Internet  172.19.152.90           0   001d.a281.3abc  ARPA   Vlan516
Internet  172.19.146.80           0   0022.9090.a951  ARPA   Vlan510
Internet  172.19.142.76           0   0017.95fb.0d1e  ARPA   Vlan506
Internet  172.19.144.82           0   0022.9091.2408  ARPA   Vlan508
Internet  172.19.140.78           0   001d.7096.00ce  ARPA   Vlan504
Internet  10.31.112.27          212   145a.05ef.0c38  ARPA   Vlan506
Internet  172.19.124.189          0   1cdf.0f95.11bc  ARPA   Vlan500
Internet  172.19.145.80           0   6400.f128.0595  ARPA   Vlan508
Internet  172.19.152.89           0   001b.d40b.233c  ARPA   Vlan516
Internet  172.19.142.79           0   001e.be27.7f6a  ARPA   Vlan506
Internet  172.19.144.81           0   0022.9091.23bd  ARPA   Vlan508
Internet  172.19.146.83           0   0022.9090.a4fc  ARPA   Vlan510
Internet  172.19.140.77           0   001d.e556.d8ce  ARPA   Vlan504
Internet  10.31.112.26            0   f81e.dfe1.fa03  ARPA   Vlan506
Internet  172.19.124.188          0   1cdf.0f95.1173  ARPA   Vlan500
Internet  172.19.142.78         208   001b.0d57.b640  ARPA   Vlan506
Internet  172.19.144.80           0   0022.9091.23ec  ARPA   Vlan508
Internet  172.19.152.88           0   0021.d837.a7f8  ARPA   Vlan516
Internet  172.19.140.76           0   001e.f7ee.4e3a  ARPA   Vlan504
Internet  172.19.146.82           0   0022.9090.a99f  ARPA   Vlan510
Internet  172.19.124.67           0   000f.3450.c1d6  ARPA   Vlan500
Internet  172.19.142.177          0   001d.7095.ffca  ARPA   Vlan506
Internet  172.19.150.169          0   001e.be27.7e32  ARPA   Vlan514
Internet  172.19.144.175          0   0022.bd1a.049d  ARPA   Vlan508
Internet  172.19.61.2           173   0018.741c.a180  ARPA   Vlan380
Internet  172.19.32.31           85   0026.0acd.6d40  ARPA   Vlan493
Internet  172.19.60.3             -   0018.742f.a3c0  ARPA   Vlan388
Internet  172.19.142.176          0   001e.be27.3aac  ARPA   Vlan506
Internet  172.19.150.168          0   001e.be27.3d50  ARPA   Vlan514
Internet  172.19.144.174          0   0022.bd19.f3bf  ARPA   Vlan508
Internet  172.19.124.66           0   0011.21da.0a90  ARPA   Vlan500
Internet  172.19.60.2           101   0018.741c.a180  ARPA   Vlan388
Internet  128.12.2.15             5   001f.5b38.13d4  ARPA   Vlan911
Internet  172.19.34.28          172   001f.9d2c.e540  ARPA   Vlan352
Internet  172.19.125.67           0   0019.2fae.c031  ARPA   Vlan502
Internet  172.19.32.30           85   0023.eb35.cc40  ARPA   Vlan493
Internet  172.19.61.3             -   0018.742f.a3c0  ARPA   Vlan380
Internet  172.19.125.64           0   0019.2fae.cac7  ARPA   Vlan502
Internet  172.19.124.65           0   000f.8f28.d1e7  ARPA   Vlan500
Internet  172.19.142.179          0   001d.7095.fa56  ARPA   Vlan506
Internet  172.19.150.171          0   001e.be27.3e6e  ARPA   Vlan514
Internet  172.19.63.2           173   0018.741c.a180  ARPA   Vlan332
Internet  172.19.35.30          172   000a.b895.4840  ARPA   Vlan356
Internet  172.19.21.40           85   0025.4657.0240  ARPA   Vlan493
Internet  172.19.125.65           0   0019.2fae.d165  ARPA   Vlan502
Internet  172.19.124.64           0   0011.21cc.9a13  ARPA   Vlan500
Internet  172.19.142.178          0   001d.7095.fe5e  ARPA   Vlan506
Internet  172.19.150.170          0   001e.be27.3e26  ARPA   Vlan514
Internet  172.19.144.172          0   0022.bd1a.056f  ARPA   Vlan508
Internet  172.19.34.30          172   001f.9d2c.d4c0  ARPA   Vlan352
Internet  172.19.14.50            0   0018.18c1.80c0  ARPA   Vlan368
Internet  172.19.35.31          172   000a.b89f.ecc0  ARPA   Vlan356
Internet  172.19.21.41           85   0025.4652.1540  ARPA   Vlan493
Internet  172.19.63.3             -   0018.742f.a3c0  ARPA   Vlan332
Internet  10.31.193.80          219   0025.563e.ab86  ARPA   Vlan514
Internet  10.31.144.1           203   0000.0c07.ac0a  ARPA   Vlan508
Internet  172.19.144.171          0   0022.bd19.f451  ARPA   Vlan508
Internet  172.19.142.181          0   001d.7096.017a  ARPA   Vlan506
Internet  172.19.124.71           0   000f.345d.8c0f  ARPA   Vlan500
Internet  172.19.34.25          172   001f.9dea.07c0  ARPA   Vlan352
Internet  172.19.125.70           0   0019.2fae.cdd9  ARPA   Vlan502
Internet  10.31.171.59            0   0021.5da2.912c  ARPA   Vlan510
Internet  10.31.112.224         206   4030.04e4.3129  ARPA   Vlan506
Internet  10.31.194.82            6   0019.d250.df33  ARPA   Vlan514
Internet  172.19.125.71           0   0018.ba83.4823  ARPA   Vlan502
Internet  172.19.142.180          0   001d.7096.018c  ARPA   Vlan506
Internet  172.19.150.172          0   001e.be27.3e42  ARPA   Vlan514
Internet  172.19.124.70          74   0019.2f10.3140  ARPA   Vlan500
Internet  172.19.35.25          172   001b.d4d4.d140  ARPA   Vlan356
Internet  172.19.150.175          0   001e.be27.7b9e  ARPA   Vlan514
Internet  172.19.142.183          0   001e.be25.25fc  ARPA   Vlan506
Internet  172.19.144.169          0   0022.bd1a.04d7  ARPA   Vlan508
Internet  10.31.144.3             -   0018.742f.a3c0  ARPA   Vlan508
Internet  172.19.124.69           0   0011.21da.0a5b  ARPA   Vlan500
Internet  172.19.32.25           85   0026.0acd.6340  ARPA   Vlan493
Internet  172.19.5.60             0   0027.0d10.bdc0  ARPA   Vlan400
Internet  172.19.38.31          194   0026.ca08.a5c0  ARPA   Vlan348
Internet  172.19.14.55            0   0018.183d.5840  ARPA   Vlan368
Internet  172.19.125.68           0   0019.2fae.bf08  ARPA   Vlan502
Internet  172.19.61.4           172   000b.45b0.eafc  ARPA   Vlan380
Internet  10.31.80.194          158   0023.68a8.96fd  ARPA   Vlan504
Internet  172.19.125.69           0   0019.2fae.c034  ARPA   Vlan502
Internet  10.31.144.2             0   0018.741c.a180  ARPA   Vlan508
Internet  172.19.144.168          0   0022.bd1a.058b  ARPA   Vlan508
Internet  172.19.142.182          0   001d.7095.fe5a  ARPA   Vlan506
Internet  172.19.150.174          0   001e.be27.7e3e  ARPA   Vlan514
Internet  172.19.124.68           0   0011.bbad.24ce  ARPA   Vlan500
Internet  172.19.4.60           173   0024.38c0.7100  ARPA   Vlan392
Internet  172.19.6.62           172   0014.6a47.bdc0  ARPA   Vlan401
Internet  172.19.21.45           85   0023.abeb.3840  ARPA   Vlan493
Internet  172.19.150.161        173   0021.a141.4dc0  ARPA   Vlan514
Internet  172.19.124.75          81   0019.2fc4.9140  ARPA   Vlan500
Internet  172.19.142.185          0   001e.be27.7bf0  ARPA   Vlan506
Internet  172.19.144.167          0   0022.bd1a.058a  ARPA   Vlan508
Internet  172.19.35.20          172   000a.b8a0.6bc0  ARPA   Vlan356
Internet  172.19.5.50             0   0024.38c0.ae00  ARPA   Vlan400
Internet  172.19.125.74           0   0019.2fae.beff  ARPA   Vlan502
Internet  10.31.176.44          144   5c59.486c.c42c  ARPA   Vlan510
Internet  10.31.172.48          150   000d.4b85.2a6b  ARPA   Vlan510
Internet  10.31.131.31           73   0016.cbb4.b918  ARPA   Vlan508
Internet  172.19.144.166          0   0022.bd1a.0455  ARPA   Vlan508
Internet  172.19.142.184          0   001e.be27.7c48  ARPA   Vlan506
Internet  172.19.124.74           0   0011.bbad.25d0  ARPA   Vlan500
Internet  172.19.35.21          172   000a.b89b.94c0  ARPA   Vlan356
Internet  172.19.34.20          172   001f.6dee.cac0  ARPA   Vlan352
Internet  172.19.4.50           173   0024.38c0.5b80  ARPA   Vlan392
Internet  172.19.125.75           0   0019.2fae.d177  ARPA   Vlan502
Internet  128.12.2.4              0   Incomplete      ARPA   
Internet  172.19.124.73           0   0011.bbbc.5aac  ARPA   Vlan500
Internet  172.19.144.165          0   0022.bd1a.0470  ARPA   Vlan508
Internet  172.19.142.187          0   0022.901c.1462  ARPA   Vlan506
Internet  172.19.7.50             0   001c.b02e.70c0  ARPA   Vlan400
Internet  172.19.125.72           0   0019.2fae.bf0e  ARPA   Vlan502
Internet  172.19.32.21           85   0026.5242.5540  ARPA   Vlan493
Internet  10.31.145.15          156   d8a2.5e2d.3c45  ARPA   Vlan508
Internet  10.31.206.80           13   5855.ca0a.c50e  ARPA   Vlan514
Internet  172.19.150.162        173   001f.278e.ae40  ARPA   Vlan514
Internet  172.19.124.72           0   0011.2182.6a50  ARPA   Vlan500
Internet  172.19.142.186          0   0022.901b.3e9c  ARPA   Vlan506
Internet  10.31.96.254          169   0014.6a47.be40  ARPA   Vlan506
Internet  172.19.144.164          0   0022.bd19.f484  ARPA   Vlan508
Internet  172.19.7.51             0   001a.6d3e.17ba  ARPA   Vlan400
Internet  172.19.32.20           85   0026.0acd.6ec0  ARPA   Vlan493
Internet  172.19.125.73           0   0019.2fae.d15d  ARPA   Vlan502
Internet  10.31.1.152             9   0013.021f.c8b8  ARPA   Vlan500
Internet  172.19.124.79           0   000f.345d.8c99  ARPA   Vlan500
Internet  172.19.142.189          0   001e.be27.7baa  ARPA   Vlan506
Internet  172.19.144.163          0   0022.bd19.f4ee  ARPA   Vlan508
Internet  172.19.125.78           0   0019.2fae.bf03  ARPA   Vlan502
Internet  128.12.2.2              0   0018.741c.a180  ARPA   Vlan911
Internet  172.19.124.78           0   001a.6d3e.19dc  ARPA   Vlan500
Internet  172.19.142.188          0   001e.be27.808e  ARPA   Vlan506
Internet  172.19.150.164         90   001f.9dec.a440  ARPA   Vlan514
Internet  172.19.144.162          0   0022.bd19.f46f  ARPA   Vlan508
Internet  172.19.125.79           0   0018.ba83.481b  ARPA   Vlan502
Internet  172.19.14.60            0   0018.18b7.3440  ARPA   Vlan368
Internet  128.12.2.3              -   0018.742f.a3c0  ARPA   Vlan911
Internet  10.31.80.203          131   001e.4c65.8758  ARPA   Vlan504
Internet  10.31.130.25           31   000d.4b7d.9c9d  ARPA   Vlan508
Internet  172.19.124.77           0   0011.bbbc.5ad3  ARPA   Vlan500
Internet  172.19.142.191          0   001e.be27.7ac2  ARPA   Vlan506
Internet  172.19.150.167          0   001e.be27.3e0e  ARPA   Vlan514
Internet  172.19.144.161          0   0022.bd19.f396  ARPA   Vlan508
Internet  172.19.3.50           173   0024.38b8.4600  ARPA   Vlan392
Internet  172.19.125.76           0   0019.2fae.c02a  ARPA   Vlan502
Internet  172.19.13.60            0   0027.0c52.4840  ARPA   Vlan368
Internet  10.31.206.84          214   4860.bc7a.3bb4  ARPA   Vlan514
Internet  172.19.124.76           0   0011.bbad.25c3  ARPA   Vlan500
Internet  172.19.142.190          0   001e.be27.7f1a  ARPA   Vlan506
Internet  172.19.144.160          0   0022.bd19.f3d5  ARPA   Vlan508
Internet  128.12.2.1            172   0000.0c07.ac0a  ARPA   Vlan911
Internet  172.19.125.77           0   0019.2fae.bdf0  ARPA   Vlan502
Internet  10.31.144.21           34   0026.088c.6d7c  ARPA   Vlan508
Internet  172.19.78.97          214   0025.4600.1640  ARPA   Vlan489
Internet  172.19.144.191          0   0022.bd18.1414  ARPA   Vlan508
Internet  172.19.142.161          0   001e.f7ed.f88e  ARPA   Vlan506
Internet  172.19.124.83           0   001d.7096.0166  ARPA   Vlan500
Internet  172.19.125.82           0   0019.2fae.c4f5  ARPA   Vlan502
Internet  172.19.78.96          214   0026.5150.1e40  ARPA   Vlan489
Internet  172.19.124.82           0   0014.a824.977f  ARPA   Vlan500
Internet  172.19.142.160          0   001f.ca26.8f46  ARPA   Vlan506
Internet  172.19.144.190          0   0022.bd18.1df8  ARPA   Vlan508
Internet  172.19.2.44           172   0024.38c3.33c0  ARPA   Vlan388
Internet  172.19.6.40            19   0024.38c0.ca40  ARPA   Vlan401
Internet  172.19.125.83           0   0019.2fae.be05  ARPA   Vlan502
Internet  172.19.13.35            0   0018.183d.7fc0  ARPA   Vlan368
Internet  10.31.0.135             3   d8d3.8588.482e  ARPA   Vlan500
Internet  172.19.144.189          0   0022.bd18.145a  ARPA   Vlan508
Internet  172.19.14.35            0   0018.18c1.8d40  ARPA   Vlan368
Internet  172.19.142.163          0   001e.7abe.dbe6  ARPA   Vlan506
Internet  172.19.125.80           0   0019.2fae.be01  ARPA   Vlan502
Internet  172.19.5.40             0   0024.38c3.e700  ARPA   Vlan400
Internet  10.31.48.182          147   040c.ce50.79cf  ARPA   Vlan502
Internet  128.12.2.29             3   0025.4bb8.b4d4  ARPA   Vlan911
Internet  172.19.142.162          0   001e.f7ee.509c  ARPA   Vlan506
Internet  172.19.144.188          0   0022.9091.4f09  ARPA   Vlan508
Internet  172.19.38.10          194   000c.dbdc.5ee0  ARPA   Vlan348
Internet  172.19.125.81           0   0019.2fae.bfed  ARPA   Vlan502
Internet  10.31.128.1           203   0000.0c07.ac0a  ARPA   Vlan508
Internet  172.19.142.165          0   001d.e556.d094  ARPA   Vlan506
Internet  172.19.144.187          0   0022.bd18.1de5  ARPA   Vlan508
Internet  172.19.6.45            19   0024.38c3.5980  ARPA   Vlan401
Internet  172.19.2.41           172   0024.38c0.c640  ARPA   Vlan388
Internet  172.19.3.40           173   0024.38c0.a1c0  ARPA   Vlan392
Internet  172.19.125.86           0   0018.ba83.4448  ARPA   Vlan502
Internet  172.19.124.86           0   0007.0e56.b49e  ARPA   Vlan500
Internet  172.19.142.164          0   001e.be27.7e22  ARPA   Vlan506
Internet  172.19.144.186          0   0022.bd1a.02da  ARPA   Vlan508
Internet  172.19.125.87           0   0019.2fae.c02c  ARPA   Vlan502
Internet  172.19.32.10           85   000c.dbdb.adc0  ARPA   Vlan493
Internet  172.19.2.40           172   0024.38c0.aa00  ARPA   Vlan388
Internet  172.19.10.35          172   0027.0c12.89c0  ARPA   Vlan380
Internet  172.19.124.85           0   001e.be27.7de6  ARPA   Vlan500
Internet  172.19.142.167          0   001e.be27.7ba0  ARPA   Vlan506
Internet  172.19.144.185          0   0022.bd19.f47b  ARPA   Vlan508
Internet  10.31.128.3             -   0018.742f.a3c0  ARPA   Vlan508
Internet  172.19.35.10          172   0004.80ee.1150  ARPA   Vlan356
Internet  172.19.2.43           172   0024.38c3.3780  ARPA   Vlan388
Internet  172.19.125.84           0   0014.6a9b.2dd3  ARPA   Vlan502
Internet  172.19.124.84           0   001d.7095.fff6  ARPA   Vlan500
Internet  10.31.128.2             0   0018.741c.a180  ARPA   Vlan508
Internet  172.19.142.166          0   001e.be27.7f30  ARPA   Vlan506
Internet  172.19.144.184          0   0022.bd19.f471  ARPA   Vlan508
Internet  172.19.38.14          194   0017.5ae4.0700  ARPA   Vlan348
Internet  172.19.2.42           172   0024.38c0.9f40  ARPA   Vlan388
Internet  172.19.34.10          172   0004.80ed.1fe8  ARPA   Vlan352
Internet  172.19.125.85           0   0019.2fae.bff1  ARPA   Vlan502
Internet  172.19.124.91           0   0017.95fb.0cae  ARPA   Vlan500
Internet  172.19.142.169          0   001e.be27.7e60  ARPA   Vlan506
Internet  172.19.125.90           0   0019.2fae.bfeb  ARPA   Vlan502
Internet  172.19.21.50           85   0025.4652.10c0  ARPA   Vlan493
Internet  172.19.35.4           172   000b.45b0.eafc  ARPA   Vlan356
Internet  10.31.177.61           90   145a.0528.fd83  ARPA   Vlan510
Internet  172.19.14.40            0   0018.18b7.5ac0  ARPA   Vlan368
Internet  172.19.142.168          0   001e.be27.7f84  ARPA   Vlan506
Internet  172.19.150.176          0   001e.be27.7dd0  ARPA   Vlan514
Internet  172.19.144.182          0   0022.bd1a.0569  ARPA   Vlan508
Internet  172.19.124.90         145   001b.2ba3.51c0  ARPA   Vlan500
Internet  172.19.125.91           0   0019.2fae.bf0d  ARPA   Vlan502
Internet  172.19.34.4           172   000b.45b0.eafc  ARPA   Vlan352
Internet  172.19.21.51           85   0025.4657.0340  ARPA   Vlan493
Internet  10.31.192.79          109   801f.0208.4c3f  ARPA   Vlan514
Internet  10.31.194.77            0   0015.af26.c448  ARPA   Vlan514
Internet  172.19.124.89           0   0007.0e56.b844  ARPA   Vlan500
Internet  172.19.142.171          0   001e.be27.7eb0  ARPA   Vlan506
Internet  172.19.144.181          0   0022.bd19.f360  ARPA   Vlan508
Internet  172.19.13.40            0   0018.18c1.8ac0  ARPA   Vlan368
Internet  172.19.39.2            59   0018.741c.a180  ARPA   Vlan344
Internet  172.19.38.3             -   0018.742f.a3c0  ARPA   Vlan348
Internet  10.31.240.126         163   0023.68bc.3281  ARPA   Vlan516
Internet  10.31.207.65          233   88c6.639e.acfb  ARPA   Vlan514
Internet  10.31.177.63            5   0025.4bf4.ea54  ARPA   Vlan510
Internet  172.19.142.170          0   001a.a233.50d0  ARPA   Vlan506
Internet  172.19.124.88           0   0007.0e56.b726  ARPA   Vlan500
Internet  172.19.38.2           105   0018.741c.a180  ARPA   Vlan348
Internet  172.19.125.89           0   0019.2fae.bfe6  ARPA   Vlan502
Internet  172.19.39.3             -   0018.742f.a3c0  ARPA   Vlan344
Internet  172.19.144.179          0   0022.bd19.f351  ARPA   Vlan508
Internet  172.19.14.45            0   0018.18c1.68c0  ARPA   Vlan368
Internet  172.19.142.173          0   001e.be27.67ee  ARPA   Vlan506
Internet  172.19.124.95           0   0022.901c.1224  ARPA   Vlan500
Internet  172.19.125.94           0   0019.2fae.c030  ARPA   Vlan502
Internet  172.19.2.33           172   0024.38c3.2ac0  ARPA   Vlan388
Internet  172.19.39.4             0   000b.45b0.eafc  ARPA   Vlan344
Internet  172.19.32.3             -   0018.742f.a3c0  ARPA   Vlan493
Internet  172.19.125.95           0   1cdf.0f95.7834  ARPA   Vlan502
Internet  172.19.144.178          0   0022.bd1a.0602  ARPA   Vlan508
Internet  172.19.142.172          0   001d.e554.caae  ARPA   Vlan506
Internet  172.19.124.94           0   0022.901c.11bc  ARPA   Vlan500
Internet  172.19.32.2            85   0018.741c.a180  ARPA   Vlan493
Internet  172.19.21.55           85   0025.843c.8ec0  ARPA   Vlan493
Internet  172.19.2.32           172   0024.38c0.ba00  ARPA   Vlan388
Internet  172.19.38.4           193   000b.45b0.eafc  ARPA   Vlan348
Internet  172.19.142.175          0   001e.be27.7fd2  ARPA   Vlan506
Internet  172.19.124.93           0   0017.95fb.0d5b  ARPA   Vlan500
Internet  172.19.35.2           105   0018.741c.a180  ARPA   Vlan356
